sim month CECoverage CEPremium
397 2 0.00 1996736.06
397 3 0.00 2108534.28
397 4 0.00 1936069.09
397 5 0.00 1997144.96
397 6 0.00 2021380.86
397 7 0.00 1990291.10
397 8 0.00 2069282.91
397 9 0.00 1809927.78
397 10 0.00 2009745.77
397 11 0.00 2058111.65
397 12 0.00 1968163.51
397 13 0.00 1842695.07
397 14 0.00 2265453.61
397 15 0.00 2016533.27
397 16 0.00 2220204.50
397 17 0.00 2409940.47
397 18 0.00 2315500.51
397 19 0.00 2546180.28
397 20 0.00 2608459.47
397 21 0.00 2559174.05
397 22 0.00 2811012.81
397 23 0.00 2442000.45
397 24 0.00 2616436.40
397 25 0.00 2509677.24
397 26 0.00 2682691.52
397 27 0.00 2625853.55
397 28 0.00 2965198.39
397 29 0.00 2514984.64
397 30 0.00 2757552.45
397 31 0.00 2813496.09
397 32 0.00 2542818.21
397 33 0.00 2666361.55
397 34 0.00 2689492.25
397 35 0.00 2335283.68
397 36 0.00 2615761.74
397 37 0.00 2219592.75
397 38 0.00 2257939.46
397 39 0.00 2241451.14
397 40 0.00 2395745.40
397 41 0.00 2136536.10
397 42 0.00 2284697.80
397 43 0.00 2280448.53
397 44 0.00 2191537.72
397 45 0.00 2352868.84
397 46 0.00 2066289.08
397 47 0.00 2160295.27
397 48 8875093.18 2347295.41
397 49 9801926.33 2043387.76
397 50 8983554.70 2126309.28
397 51 7844902.41 2103461.64
397 52 7085412.36 2133402.33
397 53 6396693.30 2055154.14
397 54 5903281.92 2193906.22
397 55 5486767.01 1957940.28
397 56 5138526.26 1969478.40
397 57 4911939.01 2076046.30
397 58 4625367.47 1922153.20
397 59 4324815.71 1924957.17
397 60 4449332.17 2001927.61
397 61 4482360.62 1815198.25
397 62 4527753.60 1967676.79
397 63 4565836.14 2114043.84
397 64 4637109.02 1822645.29
397 65 4711585.16 1928240.46
397 66 4744879.12 2006422.21
397 67 4843102.91 1842089.65
397 68 4955353.81 1845767.00
397 69 4963135.17 1856210.59
397 70 4790025.14 1873767.27
397 71 4629568.63 1947716.73
397 72 4384021.98 1737854.62
397 73 4054264.88 1717899.65
397 74 3751584.00 1942754.27
397 75 3537244.35 1706751.98
397 76 3347801.22 1824879.07
397 77 3159281.01 1907606.02
397 78 2713695.78 1721808.91
397 79 2306457.03 1888326.08
397 80 1965918.52 1865905.38
397 81 1658273.29 1803366.37
397 82 1432406.49 1995068.09
397 83 1256324.84 1692929.85
397 84 1110995.70 1849467.75
397 85 1091004.92 1657412.13
397 86 1084902.02 1844866.35
397 87 1080202.25 1653120.66
397 88 1077368.67 1807292.85
397 89 1085369.12 1765809.44
397 90 1087104.06 1735861.36
397 91 1080782.79 1926267.94
397 92 1076552.23 1634603.89
397 93 1072661.89 1890973.31
397 94 1064962.10 1815860.42
397 95 1073079.31 1685074.92
397 96 1069893.94 1801650.20
397 97 1062666.37 1603521.40
397 98 1055715.60 1774332.31
397 99 1029984.54 1702594.05
397 100 1008152.65 1889049.70
397 101 992595.97 1625337.30
397 102 981708.61 1787869.00
397 103 969313.16 1844096.20
397 104 958987.04 1703948.69
397 105 946938.14 1833079.32
397 106 930953.51 1881479.48
397 107 915611.43 1754544.99
397 108 900865.91 2006557.26
397 109 889514.95 1722395.87
397 110 876718.50 1780561.29
397 111 865304.83 1879683.29
397 112 857144.84 2002103.24
397 113 848821.96 1826806.33
397 114 841246.25 2013141.57
397 115 831912.86 2017995.12
397 116 824287.13 2001022.56
397 117 816683.94 2236515.93
397 118 805498.14 1976849.54
397 119 795050.29 2039771.68
398 0 0.00 0.00
398 1 0.00 1808920.85
398 2 0.00 1996736.06
398 3 0.00 2108534.28
398 4 0.00 1936069.09
398 5 0.00 1997144.96
398 6 0.00 2021380.86
398 7 0.00 1990291.10
398 8 0.00 2069282.91
398 9 0.00 1809927.78
398 10 0.00 2009745.77
398 11 0.00 2058111.65
398 12 0.00 1968163.51
398 13 0.00 1842695.07
398 14 0.00 2265453.61
398 15 0.00 2016533.27
398 16 0.00 2220204.50
398 17 0.00 2409940.47
398 18 0.00 2315500.51
398 19 0.00 2546180.28
398 20 0.00 2608459.47
398 21 0.00 2559174.05
398 22 0.00 2811012.81
398 23 0.00 2442000.45
398 24 0.00 2616436.40
398 25 0.00 2509677.24
398 26 0.00 2682691.52
398 27 0.00 2625853.55
398 28 0.00 2965198.39
398 29 0.00 2514984.64
398 30 0.00 2757552.45
398 31 0.00 2813496.09
398 32 0.00 2542818.21
398 33 0.00 2666361.55
398 34 0.00 2689492.25
398 35 0.00 2335283.68
398 36 0.00 2615761.74
398 37 0.00 2219592.75
398 38 0.00 2257939.46
398 39 0.00 2241451.14
398 40 0.00 2395745.40
398 41 0.00 2136536.10
398 42 0.00 2284697.80
398 43 0.00 2280448.53
398 44 0.00 2191537.72
398 45 0.00 2352868.84
398 46 0.00 2066289.08
398 47 0.00 2160295.27
398 48 8875093.18 2347295.41
398 49 9801926.33 2043387.76
398 50 8983554.70 2126309.28
398 51 7844902.41 2103461.64
398 52 7085412.36 2133402.33
398 53 6396693.30 2055154.14
398 54 5903281.92 2193906.22
398 55 5486767.01 1957940.28
398 56 5138526.26 1969478.40
398 57 4911939.01 2076046.30
398 58 4625367.47 1922153.20
398 59 4324815.71 1924957.17
398 60 4449332.17 2001927.61
398 61 4482360.62 1815198.25
398 62 4527753.60 1967676.79
398 63 4565836.14 2114043.84
398 64 4637109.02 1822645.29
398 65 4711585.16 1928240.46
398 66 4744879.12 2006422.21
398 67 4843102.91 1842089.65
398 68 4955353.81 1845767.00
398 69 4963135.17 1856210.59
398 70 4790025.14 1873767.27
398 71 4629568.63 1947716.73
398 72 4384021.98 1737854.62
398 73 4054264.88 1717899.65
398 74 3751584.00 1942754.27
398 75 3537244.35 1706751.98
398 76 3347801.22 1824879.07
398 77 3159281.01 1907606.02
398 78 2713695.78 1721808.91
398 79 2306457.03 1888326.08
398 80 1965918.52 1865905.38
398 81 1658273.29 1803366.37
398 82 1432406.49 1995068.09
398 83 1256324.84 1692929.85
398 84 1110995.70 1849467.75
398 85 1091004.92 1657412.13
398 86 1084902.02 1844866.35
398 87 1080202.25 1653120.66
398 88 1077368.67 1807292.85
398 89 1085369.12 1765809.44
398 90 1087104.06 1735861.36
398 91 1080782.79 1926267.94
398 92 1076552.23 1634603.89
398 93 1072661.89 1890973.31
398 94 1064962.10 1815860.42
398 95 1073079.31 1685074.92
398 96 1069893.94 1801650.20
398 97 1062666.37 1603521.40
398 98 1055715.60 1774332.31
398 99 1029984.54 1702594.05
398 100 1008152.65 1889049.70
398 101 992595.97 1625337.30
398 102 981708.61 1787869.00
398 103 969313.16 1844096.20
398 104 958987.04 1703948.69
398 105 946938.14 1833079.32
398 106 930953.51 1881479.48
398 107 915611.43 1754544.99
398 108 900865.91 2006557.26
398 109 889514.95 1722395.87
398 110 876718.50 1780561.29
398 111 865304.83 1879683.29
398 112 857144.84 2002103.24
398 113 848821.96 1826806.33
398 114 841246.25 2013141.57
398 115 831912.86 2017995.12
398 116 824287.13 2001022.56
398 117 816683.94 2236515.93
398 118 805498.14 1976849.54
398 119 795050.29 2039771.68
399 0 0.00 0.00
399 1 0.00 1808920.85
399 2 0.00 1996736.06
399 3 0.00 2108534.28
399 4 0.00 1936069.09
399 5 0.00 1997144.96
399 6 0.00 2021380.86
399 7 0.00 1990291.10
399 8 0.00 2069282.91
399 9 0.00 1809927.78
399 10 0.00 2009745.77
399 11 0.00 2058111.65
399 12 0.00 1968163.51
399 13 0.00 1842695.07
399 14 0.00 2265453.61
399 15 0.00 2016533.27
399 16 0.00 2220204.50
399 17 0.00 2409940.47
399 18 0.00 2315500.51
399 19 0.00 2546180.28
399 20 0.00 2608459.47
399 21 0.00 2559174.05
399 22 0.00 2811012.81
399 23 0.00 2442000.45
399 24 0.00 2616436.40
399 25 0.00 2509677.24
399 26 0.00 2682691.52
399 27 0.00 2625853.55
399 28 0.00 2965198.39
399 29 0.00 2514984.64
399 30 0.00 2757552.45
399 31 0.00 2813496.09
399 32 0.00 2542818.21
399 33 0.00 2666361.55
399 34 0.00 2689492.25
399 35 0.00 2335283.68
399 36 0.00 2615761.74
399 37 0.00 2219592.75
399 38 0.00 2257939.46
399 39 0.00 2241451.14
399 40 0.00 2395745.40
399 41 0.00 2136536.10
399 42 0.00 2284697.80
399 43 0.00 2280448.53
399 44 0.00 2191537.72
399 45 0.00 2352868.84
399 46 0.00 2066289.08
399 47 0.00 2160295.27
399 48 8875093.18 2347295.41
399 49 9801926.33 2043387.76
399 50 8983554.70 2126309.28
399 51 7844902.41 2103461.64
399 52 7085412.36 2133402.33
399 53 6396693.30 2055154.14
399 54 5903281.92 2193906.22
399 55 5486767.01 1957940.28
399 56 5138526.26 1969478.40
399 57 4911939.01 2076046.30
399 58 4625367.47 1922153.20
399 59 4324815.71 1924957.17
399 60 4449332.17 2001927.61
399 61 4482360.62 1815198.25
399 62 4527753.60 1967676.79
399 63 4565836.14 2114043.84
399 64 4637109.02 1822645.29
399 65 4711585.16 1928240.46
399 66 4744879.12 2006422.21
399 67 4843102.91 1842089.65
399 68 4955353.81 1845767.00
399 69 4963135.17 1856210.59
399 70 4790025.14 1873767.27
399 71 4629568.63 1947716.73
399 72 4384021.98 1737854.62
399 73 4054264.88 1717899.65
399 74 3751584.00 1942754.27
399 75 3537244.35 1706751.98
399 76 3347801.22 1824879.07
399 77 3159281.01 1907606.02
399 78 2713695.78 1721808.91
399 79 2306457.03 1888326.08
399 80 1965918.52 1865905.38
399 81 1658273.29 1803366.37
399 82 1432406.49 1995068.09
399 83 1256324.84 1692929.85
399 84 1110995.70 1849467.75
399 85 1091004.92 1657412.13
399 86 1084902.02 1844866.35
399 87 1080202.25 1653120.66
399 88 1077368.67 1807292.85
399 89 1085369.12 1765809.44
399 90 1087104.06 1735861.36
399 91 1080782.79 1926267.94
399 92 1076552.23 1634603.89
399 93 1072661.89 1890973.31
399 94 1064962.10 1815860.42
399 95 1073079.31 1685074.92
399 96 1069893.94 1801650.20
399 97 1062666.37 1603521.40
399 98 1055715.60 1774332.31
399 99 1029984.54 1702594.05
399 100 1008152.65 1889049.70
399 101 992595.97 1625337.30
399 102 981708.61 1787869.00
399 103 969313.16 1844096.20
399 104 958987.04 1703948.69
399 105 946938.14 1833079.32
399 106 930953.51 1881479.48
399 107 915611.43 1754544.99
399 108 900865.91 2006557.26
399 109 889514.95 1722395.87
399 110 876718.50 1780561.29
399 111 865304.83 1879683.29
399 112 857144.84 2002103.24
399 113 848821.96 1826806.33
399 114 841246.25 2013141.57
399 115 831912.86 2017995.12
399 116 824287.13 2001022.56
399 117 816683.94 2236515.93
399 118 805498.14 1976849.54
399 119 795050.29 2039771.68
400 0 0.00 0.00
400 1 0.00 1808920.85
400 2 0.00 1996736.06
400 3 0.00 2108534.28
400 4 0.00 1936069.09
400 5 0.00 1997144.96
400 6 0.00 2021380.86
400 7 0.00 1990291.10
400 8 0.00 2069282.91
400 9 0.00 1809927.78
400 10 0.00 2009745.77
400 11 0.00 2058111.65
400 12 0.00 1968163.51
400 13 0.00 1842695.07
400 14 0.00 2265453.61
400 15 0.00 2016533.27
400 16 0.00 2220204.50
400 17 0.00 2409940.47
400 18 0.00 2315500.51
400 19 0.00 2546180.28
400 20 0.00 2608459.47
400 21 0.00 2559174.05
400 22 0.00 2811012.81
400 23 0.00 2442000.45
400 24 0.00 2616436.40
400 25 0.00 2509677.24
400 26 0.00 2682691.52
400 27 0.00 2625853.55
400 28 0.00 2965198.39
400 29 0.00 2514984.64
400 30 0.00 2757552.45
400 31 0.00 2813496.09
400 32 0.00 2542818.21
400 33 0.00 2666361.55
400 34 0.00 2689492.25
400 35 0.00 2335283.68
400 36 0.00 2615761.74
400 37 0.00 2219592.75
400 38 0.00 2257939.46
400 39 0.00 2241451.14
400 40 0.00 2395745.40
400 41 0.00 2136536.10
400 42 0.00 2284697.80
400 43 0.00 2280448.53
400 44 0.00 2191537.72
400 45 0.00 2352868.84
400 46 0.00 2066289.08
400 47 0.00 2160295.27
400 48 8875093.18 2347295.41
400 49 9801926.33 2043387.76
400 50 8983554.70 2126309.28
400 51 7844902.41 2103461.64
400 52 7085412.36 2133402.33
400 53 6396693.30 2055154.14
400 54 5903281.92 2193906.22
400 55 5486767.01 1957940.28
400 56 5138526.26 1969478.40
400 57 4911939.01 2076046.30
400 58 4625367.47 1922153.20
400 59 4324815.71 1924957.17
400 60 4449332.17 2001927.61
400 61 4482360.62 1815198.25
400 62 4527753.60 1967676.79
400 63 4565836.14 2114043.84
400 64 4637109.02 1822645.29
400 65 4711585.16 1928240.46
400 66 4744879.12 2006422.21
400 67 4843102.91 1842089.65
400 68 4955353.81 1845767.00
400 69 4963135.17 1856210.59
400 70 4790025.14 1873767.27
400 71 4629568.63 1947716.73
400 72 4384021.98 1737854.62
400 73 4054264.88 1717899.65
400 74 3751584.00 1942754.27
400 75 3537244.35 1706751.98
400 76 3347801.22 1824879.07
400 77 3159281.01 1907606.02
400 78 2713695.78 1721808.91
400 79 2306457.03 1888326.08
400 80 1965918.52 1865905.38
400 81 1658273.29 1803366.37
400 82 1432406.49 1995068.09
400 83 1256324.84 1692929.85
400 84 1110995.70 1849467.75
400 85 1091004.92 1657412.13
400 86 1084902.02 1844866.35
400 87 1080202.25 1653120.66
400 88 1077368.67 1807292.85
400 89 1085369.12 1765809.44
400 90 1087104.06 1735861.36
400 91 1080782.79 1926267.94
400 92 1076552.23 1634603.89
400 93 1072661.89 1890973.31
400 94 1064962.10 1815860.42
400 95 1073079.31 1685074.92
400 96 1069893.94 1801650.20
400 97 1062666.37 1603521.40
400 98 1055715.60 1774332.31
400 99 1029984.54 1702594.05
400 100 1008152.65 1889049.70
400 101 992595.97 1625337.30
400 102 981708.61 1787869.00
400 103 969313.16 1844096.20
400 104 958987.04 1703948.69
400 105 946938.14 1833079.32
400 106 930953.51 1881479.48
400 107 915611.43 1754544.99
400 108 900865.91 2006557.26
400 109 889514.95 1722395.87
400 110 876718.50 1780561.29
400 111 865304.83 1879683.29
400 112 857144.84 2002103.24
400 113 848821.96 1826806.33
400 114 841246.25 2013141.57
400 115 831912.86 2017995.12
400 116 824287.13 2001022.56
400 117 816683.94 2236515.93
400 118 805498.14 1976849.54
400 119 795050.29 2039771.68
401 0 0.00 0.00
401 1 0.00 1808920.85
401 2 0.00 1996736.06
401 3 0.00 2108534.28
401 4 0.00 1936069.09
401 5 0.00 1997144.96
401 6 0.00 2021380.86
401 7 0.00 1990291.10
401 8 0.00 2069282.91
401 9 0.00 1809927.78
401 10 0.00 2009745.77
401 11 0.00 2058111.65
401 12 0.00 1968163.51
401 13 0.00 1842695.07
401 14 0.00 2265453.61
401 15 0.00 2016533.27
401 16 0.00 2220204.50
401 17 0.00 2409940.47
401 18 0.00 2315500.51
401 19 0.00 2546180.28
401 20 0.00 2608459.47
401 21 0.00 2559174.05
401 22 0.00 2811012.81
401 23 0.00 2442000.45
401 24 0.00 2616436.40
401 25 0.00 2509677.24
401 26 0.00 2682691.52
401 27 0.00 2625853.55
401 28 0.00 2965198.39
401 29 0.00 2514984.64
401 30 0.00 2757552.45
401 31 0.00 2813496.09
401 32 0.00 2542818.21
401 33 0.00 2666361.55
401 34 0.00 2689492.25
401 35 0.00 2335283.68
401 36 0.00 2615761.74
401 37 0.00 2219592.75
401 38 0.00 2257939.46
401 39 0.00 2241451.14
401 40 0.00 2395745.40
401 41 0.00 2136536.10
401 42 0.00 2284697.80
401 43 0.00 2280448.53
401 44 0.00 2191537.72
401 45 0.00 2352868.84
401 46 0.00 2066289.08
401 47 0.00 2160295.27
401 48 8875093.18 2347295.41
401 49 9801926.33 2043387.76
401 50 8983554.70 2126309.28
401 51 7844902.41 2103461.64
401 52 7085412.36 2133402.33
401 53 6396693.30 2055154.14
401 54 5903281.92 2193906.22
401 55 5486767.01 1957940.28
401 56 5138526.26 1969478.40
401 57 4911939.01 2076046.30
401 58 4625367.47 1922153.20
401 59 4324815.71 1924957.17
401 60 4449332.17 2001927.61
401 61 4482360.62 1815198.25
401 62 4527753.60 1967676.79
401 63 4565836.14 2114043.84
401 64 4637109.02 1822645.29
401 65 4711585.16 1928240.46
401 66 4744879.12 2006422.21
401 67 4843102.91 1842089.65
401 68 4955353.81 1845767.00
401 69 4963135.17 1856210.59
401 70 4790025.14 1873767.27
401 71 4629568.63 1947716.73
401 72 4384021.98 1737854.62
401 73 4054264.88 1717899.65
401 74 3751584.00 1942754.27
401 75 3537244.35 1706751.98
401 76 3347801.22 1824879.07
401 77 3159281.01 1907606.02
401 78 2713695.78 1721808.91
401 79 2306457.03 1888326.08
401 80 1965918.52 1865905.38
401 81 1658273.29 1803366.37
401 82 1432406.49 1995068.09
401 83 1256324.84 1692929.85
401 84 1110995.70 1849467.75
401 85 1091004.92 1657412.13
401 86 1084902.02 1844866.35
401 87 1080202.25 1653120.66
401 88 1077368.67 1807292.85
401 89 1085369.12 1765809.44
401 90 1087104.06 1735861.36
401 91 1080782.79 1926267.94
401 92 1076552.23 1634603.89
401 93 1072661.89 1890973.31
401 94 1064962.10 1815860.42
401 95 1073079.31 1685074.92
401 96 1069893.94 1801650.20
401 97 1062666.37 1603521.40
401 98 1055715.60 1774332.31
401 99 1029984.54 1702594.05
401 100 1008152.65 1889049.70
401 101 992595.97 1625337.30
401 102 981708.61 1787869.00
401 103 969313.16 1844096.20
401 104 958987.04 1703948.69
401 105 946938.14 1833079.32
401 106 930953.51 1881479.48
401 107 915611.43 1754544.99
401 108 900865.91 2006557.26
401 109 889514.95 1722395.87
401 110 876718.50 1780561.29
401 111 865304.83 1879683.29
401 112 857144.84 2002103.24
401 113 848821.96 1826806.33
401 114 841246.25 2013141.57
401 115 831912.86 2017995.12
401 116 824287.13 2001022.56
401 117 816683.94 2236515.93
401 118 805498.14 1976849.54
401 119 795050.29 2039771.68
402 0 0.00 0.00
402 1 0.00 1808920.85
402 2 0.00 1996736.06
402 3 0.00 2108534.28
402 4 0.00 1936069.09
402 5 0.00 1997144.96
402 6 0.00 2021380.86
402 7 0.00 1990291.10
402 8 0.00 2069282.91
402 9 0.00 1809927.78
402 10 0.00 2009745.77
402 11 0.00 2058111.65
402 12 0.00 1968163.51
402 13 0.00 1842695.07
402 14 0.00 2265453.61
402 15 0.00 2016533.27
402 16 0.00 2220204.50
402 17 0.00 2409940.47
402 18 0.00 2315500.51
402 19 0.00 2546180.28
402 20 0.00 2608459.47
402 21 0.00 2559174.05
402 22 0.00 2811012.81
402 23 0.00 2442000.45
402 24 0.00 2616436.40
402 25 0.00 2509677.24
402 26 0.00 2682691.52
402 27 0.00 2625853.55
402 28 0.00 2965198.39
402 29 0.00 2514984.64
402 30 0.00 2757552.45
402 31 0.00 2813496.09
402 32 0.00 2542818.21
402 33 0.00 2666361.55
402 34 0.00 2689492.25
402 35 0.00 2335283.68
402 36 0.00 2615761.74
402 37 0.00 2219592.75
402 38 0.00 2257939.46
402 39 0.00 2241451.14
402 40 0.00 2395745.40
402 41 0.00 2136536.10
402 42 0.00 2284697.80
402 43 0.00 2280448.53
402 44 0.00 2191537.72
402 45 0.00 2352868.84
402 46 0.00 2066289.08
402 47 0.00 2160295.27
402 48 8875093.18 2347295.41
402 49 9801926.33 2043387.76
402 50 8983554.70 2126309.28
402 51 7844902.41 2103461.64
402 52 7085412.36 2133402.33
402 53 6396693.30 2055154.14
402 54 5903281.92 2193906.22
402 55 5486767.01 1957940.28
402 56 5138526.26 1969478.40
402 57 4911939.01 2076046.30
402 58 4625367.47 1922153.20
402 59 4324815.71 1924957.17
402 60 4449332.17 2001927.61
402 61 4482360.62 1815198.25
402 62 4527753.60 1967676.79
402 63 4565836.14 2114043.84
402 64 4637109.02 1822645.29
402 65 4711585.16 1928240.46
402 66 4744879.12 2006422.21
402 67 4843102.91 1842089.65
402 68 4955353.81 1845767.00
402 69 4963135.17 1856210.59
402 70 4790025.14 1873767.27
402 71 4629568.63 1947716.73
402 72 4384021.98 1737854.62
402 73 4054264.88 1717899.65
402 74 3751584.00 1942754.27
402 75 3537244.35 1706751.98
402 76 3347801.22 1824879.07
402 77 3159281.01 1907606.02
402 78 2713695.78 1721808.91
402 79 2306457.03 1888326.08
402 80 1965918.52 1865905.38
402 81 1658273.29 1803366.37
402 82 1432406.49 1995068.09
402 83 1256324.84 1692929.85
402 84 1110995.70 1849467.75
402 85 1091004.92 1657412.13
402 86 1084902.02 1844866.35
402 87 1080202.25 1653120.66
402 88 1077368.67 1807292.85
402 89 1085369.12 1765809.44
402 90 1087104.06 1735861.36
402 91 1080782.79 1926267.94
402 92 1076552.23 1634603.89
402 93 1072661.89 1890973.31
402 94 1064962.10 1815860.42
402 95 1073079.31 1685074.92
402 96 1069893.94 1801650.20
402 97 1062666.37 1603521.40
402 98 1055715.60 1774332.31
402 99 1029984.54 1702594.05
402 100 1008152.65 1889049.70
402 101 992595.97 1625337.30
402 102 981708.61 1787869.00
402 103 969313.16 1844096.20
402 104 958987.04 1703948.69
402 105 946938.14 1833079.32
402 106 930953.51 1881479.48
402 107 915611.43 1754544.99
402 108 900865.91 2006557.26
402 109 889514.95 1722395.87
402 110 876718.50 1780561.29
402 111 865304.83 1879683.29
402 112 857144.84 2002103.24
402 113 848821.96 1826806.33
402 114 841246.25 2013141.57
402 115 831912.86 2017995.12
402 116 824287.13 2001022.56
402 117 816683.94 2236515.93
402 118 805498.14 1976849.54
402 119 795050.29 2039771.68
403 0 0.00 0.00
403 1 0.00 1808920.85
403 2 0.00 1996736.06
403 3 0.00 2108534.28
403 4 0.00 1936069.09
403 5 0.00 1997144.96
403 6 0.00 2021380.86
403 7 0.00 1990291.10
403 8 0.00 2069282.91
403 9 0.00 1809927.78
403 10 0.00 2009745.77
403 11 0.00 2058111.65
403 12 0.00 1968163.51
403 13 0.00 1842695.07
403 14 0.00 2265453.61
403 15 0.00 2016533.27
403 16 0.00 2220204.50
403 17 0.00 2409940.47
403 18 0.00 2315500.51
403 19 0.00 2546180.28
403 20 0.00 2608459.47
403 21 0.00 2559174.05
403 22 0.00 2811012.81
403 23 0.00 2442000.45
403 24 0.00 2616436.40
403 25 0.00 2509677.24
403 26 0.00 2682691.52
403 27 0.00 2625853.55
403 28 0.00 2965198.39
403 29 0.00 2514984.64
403 30 0.00 2757552.45
403 31 0.00 2813496.09
403 32 0.00 2542818.21
403 33 0.00 2666361.55
403 34 0.00 2689492.25
403 35 0.00 2335283.68
403 36 0.00 2615761.74
403 37 0.00 2219592.75
403 38 0.00 2257939.46
403 39 0.00 2241451.14
403 40 0.00 2395745.40
403 41 0.00 2136536.10
403 42 0.00 2284697.80
403 43 0.00 2280448.53
403 44 0.00 2191537.72
403 45 0.00 2352868.84
403 46 0.00 2066289.08
403 47 0.00 2160295.27
403 48 8875093.18 2347295.41
403 49 9801926.33 2043387.76
403 50 8983554.70 2126309.28
403 51 7844902.41 2103461.64
403 52 7085412.36 2133402.33
403 53 6396693.30 2055154.14
403 54 5903281.92 2193906.22
403 55 5486767.01 1957940.28
403 56 5138526.26 1969478.40
403 57 4911939.01 2076046.30
403 58 4625367.47 1922153.20
403 59 4324815.71 1924957.17
403 60 4449332.17 2001927.61
403 61 4482360.62 1815198.25
403 62 4527753.60 1967676.79
403 63 4565836.14 2114043.84
403 64 4637109.02 1822645.29
403 65 4711585.16 1928240.46
403 66 4744879.12 2006422.21
403 67 4843102.91 1842089.65
403 68 4955353.81 1845767.00
403 69 4963135.17 1856210.59
403 70 4790025.14 1873767.27
403 71 4629568.63 1947716.73
403 72 4384021.98 1737854.62
403 73 4054264.88 1717899.65
403 74 3751584.00 1942754.27
403 75 3537244.35 1706751.98
403 76 3347801.22 1824879.07
403 77 3159281.01 1907606.02
403 78 2713695.78 1721808.91
403 79 2306457.03 1888326.08
403 80 1965918.52 1865905.38
403 81 1658273.29 1803366.37
403 82 1432406.49 1995068.09
403 83 1256324.84 1692929.85
403 84 1110995.70 1849467.75
403 85 1091004.92 1657412.13
403 86 1084902.02 1844866.35
403 87 1080202.25 1653120.66
403 88 1077368.67 1807292.85
403 89 1085369.12 1765809.44
403 90 1087104.06 1735861.36
403 91 1080782.79 1926267.94
403 92 1076552.23 1634603.89
403 93 1072661.89 1890973.31
403 94 1064962.10 1815860.42
403 95 1073079.31 1685074.92
403 96 1069893.94 1801650.20
403 97 1062666.37 1603521.40
403 98 1055715.60 1774332.31
403 99 1029984.54 1702594.05
403 100 1008152.65 1889049.70
403 101 992595.97 1625337.30
403 102 981708.61 1787869.00
403 103 969313.16 1844096.20
403 104 958987.04 1703948.69
403 105 946938.14 1833079.32
403 106 930953.51 1881479.48
403 107 915611.43 1754544.99
403 108 900865.91 2006557.26
403 109 889514.95 1722395.87
403 110 876718.50 1780561.29
403 111 865304.83 1879683.29
403 112 857144.84 2002103.24
403 113 848821.96 1826806.33
403 114 841246.25 2013141.57
403 115 831912.86 2017995.12
403 116 824287.13 2001022.56
403 117 816683.94 2236515.93
403 118 805498.14 1976849.54
403 119 795050.29 2039771.68
404 0 0.00 0.00
404 1 0.00 1808920.85
404 2 0.00 1996736.06
404 3 0.00 2108534.28
404 4 0.00 1936069.09
404 5 0.00 1997144.96
404 6 0.00 2021380.86
404 7 0.00 1990291.10
404 8 0.00 2069282.91
404 9 0.00 1809927.78
404 10 0.00 2009745.77
404 11 0.00 2058111.65
404 12 0.00 1968163.51
404 13 0.00 1842695.07
404 14 0.00 2265453.61
404 15 0.00 2016533.27
404 16 0.00 2220204.50
404 17 0.00 2409940.47
404 18 0.00 2315500.51
404 19 0.00 2546180.28
404 20 0.00 2608459.47
404 21 0.00 2559174.05
404 22 0.00 2811012.81
404 23 0.00 2442000.45
404 24 0.00 2616436.40
404 25 0.00 2509677.24
404 26 0.00 2682691.52
404 27 0.00 2625853.55
404 28 0.00 2965198.39
404 29 0.00 2514984.64
404 30 0.00 2757552.45
404 31 0.00 2813496.09
404 32 0.00 2542818.21
404 33 0.00 2666361.55
404 34 0.00 2689492.25
404 35 0.00 2335283.68
404 36 0.00 2615761.74
404 37 0.00 2219592.75
404 38 0.00 2257939.46
404 39 0.00 2241451.14
404 40 0.00 2395745.40
404 41 0.00 2136536.10
404 42 0.00 2284697.80
404 43 0.00 2280448.53
404 44 0.00 2191537.72
404 45 0.00 2352868.84
404 46 0.00 2066289.08
404 47 0.00 2160295.27
404 48 8875093.18 2347295.41
404 49 9801926.33 2043387.76
404 50 8983554.70 2126309.28
404 51 7844902.41 2103461.64
404 52 7085412.36 2133402.33
404 53 6396693.30 2055154.14
404 54 5903281.92 2193906.22
404 55 5486767.01 1957940.28
404 56 5138526.26 1969478.40
404 57 4911939.01 2076046.30
404 58 4625367.47 1922153.20
404 59 4324815.71 1924957.17
404 60 4449332.17 2001927.61
404 61 4482360.62 1815198.25
404 62 4527753.60 1967676.79
404 63 4565836.14 2114043.84
404 64 4637109.02 1822645.29
404 65 4711585.16 1928240.46
404 66 4744879.12 2006422.21
404 67 4843102.91 1842089.65
404 68 4955353.81 1845767.00
404 69 4963135.17 1856210.59
404 70 4790025.14 1873767.27
404 71 4629568.63 1947716.73
404 72 4384021.98 1737854.62
404 73 4054264.88 1717899.65
404 74 3751584.00 1942754.27
404 75 3537244.35 1706751.98
404 76 3347801.22 1824879.07
404 77 3159281.01 1907606.02
404 78 2713695.78 1721808.91
404 79 2306457.03 1888326.08
404 80 1965918.52 1865905.38
404 81 1658273.29 1803366.37
404 82 1432406.49 1995068.09
404 83 1256324.84 1692929.85
404 84 1110995.70 1849467.75
404 85 1091004.92 1657412.13
404 86 1084902.02 1844866.35
404 87 1080202.25 1653120.66
404 88 1077368.67 1807292.85
404 89 1085369.12 1765809.44
404 90 1087104.06 1735861.36
404 91 1080782.79 1926267.94
404 92 1076552.23 1634603.89
