sim TrancheName FaceAmount($) Yield(%) WAL(%) DiscMarginBeq(%)
404 M1H 20667705.00 -57.65001 2.94777 -58.51216
404 M2H 20667705.00 9999999.00000 3.35191 99999.99000
404 BH 87926156.00 9999999.00000 2.76091 99999.99000
405 M1 375000000.00 -43.36660 2.87484 -44.21823
405 M2 375000000.00 -63.32101 3.35941 -64.27967
405 M1H 20667705.00 -54.18759 2.87484 -55.02065
405 M2H 20667705.00 9999999.00000 3.35941 99999.99000
405 BH 87926156.00 9999999.00000 2.76565 99999.99000
406 M1 375000000.00 -45.11562 2.92346 -45.98031
406 M2 375000000.00 -63.41583 3.35526 -64.37376
406 M1H 20667705.00 -56.59749 2.92346 -57.44520
406 M2H 20667705.00 9999999.00000 3.35526 99999.99000
406 BH 87926156.00 9999999.00000 2.76325 99999.99000
407 M1 375000000.00 2.78404 3.37683 1.61703
407 M2 375000000.00 6.38362 9.61247 4.48561
407 M1H 20667705.00 -0.00000 3.37683 -1.19141
407 M2H 20667705.00 0.00000 9.61247 -2.08161
407 BH 87926156.00 -2.71946 8.80298 -4.86110
408 M1 375000000.00 3.12695 4.47046 1.62205
408 M2 375000000.00 5.36618 9.65950 3.42998
408 M1H 20667705.00 -0.00000 4.47046 -1.57023
408 M2H 20667705.00 -1.27521 9.65950 -3.41692
408 BH 87926156.00 9999999.00000 4.84701 99999.99000
409 M1 375000000.00 2.75256 3.31089 1.61661
409 M2 375000000.00 5.52944 8.88112 3.74597
409 M1H 20667705.00 -0.00000 3.31089 -1.15700
409 M2H 20667705.00 -0.92352 8.88112 -2.86561
409 BH 87926156.00 9999999.00000 4.91217 99999.99000
410 M1 375000000.00 3.24646 5.02163 1.62396
410 M2 375000000.00 4.21140 9.34558 2.28315
410 M1H 20667705.00 -0.00000 5.02163 -1.70342
410 M2H 20667705.00 -2.59616 9.34558 -4.73781
410 BH 87926156.00 9999999.00000 4.75151 99999.99000
411 M1 375000000.00 3.30986 5.50481 1.62487
411 M2 375000000.00 4.25852 9.33262 2.32899
411 M1H 20667705.00 -0.00000 5.50481 -1.77089
411 M2H 20667705.00 -2.51581 9.33262 -4.65747
411 BH 87926156.00 9999999.00000 4.32872 99999.99000
412 M1 375000000.00 2.78055 3.39072 1.61697
412 M2 375000000.00 6.37652 9.56129 4.48540
412 M1H 20667705.00 -0.00000 3.39072 -1.18738
412 M2H 20667705.00 0.00000 9.56129 -2.07315
412 BH 87926156.00 -4.78265 8.30844 -6.92416
413 M1 375000000.00 2.71348 3.07918 1.61617
413 M2 375000000.00 6.36829 9.49576 4.48517
413 M1H 20667705.00 -0.00000 3.07918 -1.11740
413 M2H 20667705.00 0.00000 9.49576 -2.06357
413 BH 87926156.00 -17.64944 6.45214 -19.78878
414 M1 375000000.00 -54.27440 2.62347 -55.06146
414 M2 375000000.00 -73.33707 2.96196 -74.20966
414 M1H 20667705.00 -66.50933 2.62347 -67.26927
414 M2H 20667705.00 9999999.00000 2.96196 99999.99000
414 BH 87926156.00 9999999.00000 2.50242 99999.99000
415 M1 375000000.00 -41.47708 2.43320 -42.18663
415 M2 375000000.00 -73.28362 2.96385 -74.15671
415 M1H 20667705.00 -49.48666 2.43320 -50.17123
415 M2H 20667705.00 9999999.00000 2.96385 99999.99000
415 BH 87926156.00 9999999.00000 2.50462 99999.99000
416 M1 375000000.00 -53.38198 2.58671 -54.15666
416 M2 375000000.00 -73.29907 2.96329 -74.17202
416 M1H 20667705.00 -65.32691 2.58671 -66.07262
416 M2H 20667705.00 9999999.00000 2.96329 99999.99000
416 BH 87926156.00 9999999.00000 2.50305 99999.99000
417 M1 375000000.00 -54.97123 2.64174 -55.76717
417 M2 375000000.00 -73.38439 2.96030 -74.25653
417 M1H 20667705.00 -67.44743 2.64174 -68.21807
417 M2H 20667705.00 9999999.00000 2.96030 99999.99000
417 BH 87926156.00 9999999.00000 2.50137 99999.99000
418 M1 375000000.00 -35.07072 3.63238 -36.06055
418 M2 375000000.00 -58.96401 3.54232 -59.95602
418 M1H 20667705.00 -47.54702 3.63238 -48.52447
418 M2H 20667705.00 9999999.00000 3.54232 99999.99000
418 BH 87926156.00 9999999.00000 2.67585 99999.99000
419 M1 375000000.00 -34.42387 3.55382 -35.39308
419 M2 375000000.00 -58.89671 3.54541 -59.88918
419 M1H 20667705.00 -46.54650 3.55382 -47.49861
419 M2H 20667705.00 9999999.00000 3.54541 99999.99000
419 BH 87926156.00 9999999.00000 2.67774 99999.99000
420 M1 375000000.00 2.54529 2.28720 1.61437
420 M2 375000000.00 6.16561 7.81022 4.47959
420 M1H 20667705.00 -0.00000 2.28720 -0.94459
420 M2H 20667705.00 0.00000 7.81022 -1.83050
420 BH 87926156.00 -10.37579 6.99539 -12.51663
421 M1 375000000.00 2.82007 3.59855 1.61746
421 M2 375000000.00 6.38988 9.65471 4.48579
421 M1H 20667705.00 -0.00000 3.59855 -1.22895
421 M2H 20667705.00 0.00000 9.65471 -2.08919
421 BH 87926156.00 -3.50456 8.58125 -5.64616
422 M1 375000000.00 2.67303 2.87753 1.61572
422 M2 375000000.00 5.80980 5.95608 4.46998
422 M1H 20667705.00 -0.00000 2.87753 -1.07304
422 M2H 20667705.00 -0.00000 5.95608 -1.39364
422 BH 87926156.00 -2.81007 6.97967 -4.46042
423 M1 375000000.00 3.33033 5.93768 1.62496
423 M2 375000000.00 -1.44195 7.36940 -3.36687
423 M1H 20667705.00 -0.00000 5.93768 -1.78766
423 M2H 20667705.00 -8.16109 7.36940 -10.30225
423 BH 87926156.00 9999999.00000 3.03822 99999.99000
424 M1 375000000.00 3.41442 6.04650 1.62655
424 M2 375000000.00 -1.51327 7.37971 -3.43660
424 M1H 20667705.00 -0.00000 6.04650 -1.88664
424 M2H 20667705.00 -8.27481 7.37971 -10.41595
424 BH 87926156.00 9999999.00000 3.04178 99999.99000
425 M1 375000000.00 3.43327 6.31089 1.62682
425 M2 375000000.00 -2.04113 7.25999 -3.96258
425 M1H 20667705.00 -0.00000 6.31089 -1.90597
425 M2H 20667705.00 -8.83438 7.25999 -10.97545
425 BH 87926156.00 9999999.00000 3.03283 99999.99000
426 M1 375000000.00 3.42200 6.14656 1.62666
426 M2 375000000.00 -1.78373 7.32128 -3.70591
426 M1H 20667705.00 -0.00000 6.14656 -1.89450
426 M2H 20667705.00 -8.56596 7.32128 -10.70706
426 BH 87926156.00 9999999.00000 3.03907 99999.99000
427 M1 375000000.00 3.40685 5.93985 1.62646
427 M2 375000000.00 -3.21152 7.00250 -5.12945
427 M1H 20667705.00 -0.00000 5.93985 -1.87943
427 M2H 20667705.00 -10.04514 7.00250 -12.18603
427 BH 87926156.00 9999999.00000 3.19153 99999.99000
428 M1 375000000.00 3.40146 5.83971 1.62639
428 M2 375000000.00 -3.05912 7.02083 -4.97835
428 M1H 20667705.00 -0.00000 5.83971 -1.87400
428 M2H 20667705.00 -9.86382 7.02083 -12.00475
428 BH 87926156.00 9999999.00000 3.19183 99999.99000
429 M1 375000000.00 3.41137 5.95021 1.62653
429 M2 375000000.00 -3.27713 6.97745 -5.19550
429 M1H 20667705.00 -0.00000 5.95021 -1.88431
429 M2H 20667705.00 -10.09678 6.97745 -12.23766
429 BH 87926156.00 9999999.00000 3.18947 99999.99000
430 M1 375000000.00 3.41317 5.99390 1.62655
430 M2 375000000.00 -3.52375 6.94361 -5.44027
430 M1H 20667705.00 -0.00000 5.99390 -1.88607
430 M2H 20667705.00 -10.38286 6.94361 -12.52371
430 BH 87926156.00 9999999.00000 3.18867 99999.99000
431 M1 375000000.00 3.05742 4.92612 1.62057
431 M2 375000000.00 -3.22457 6.61160 -4.93208
431 M1H 20667705.00 -0.00000 4.92612 -1.48119
431 M2H 20667705.00 -9.92351 6.61160 -11.78158
431 BH 87926156.00 9999999.00000 3.18782 99999.99000
432 M1 375000000.00 3.38436 5.73661 1.62611
432 M2 375000000.00 0.11542 7.70498 -1.81703
432 M1H 20667705.00 -0.00000 5.73661 -1.85502
432 M2H 20667705.00 -6.46414 7.70498 -8.60549
432 BH 87926156.00 9999999.00000 3.30036 99999.99000
433 M1 375000000.00 3.37893 5.67446 1.62603
433 M2 375000000.00 0.08945 7.70771 -1.84250
433 M1H 20667705.00 -0.00000 5.67446 -1.84953
433 M2H 20667705.00 -6.50330 7.70771 -8.64465
433 BH 87926156.00 9999999.00000 3.30240 99999.99000
434 M1 375000000.00 -1.16373 5.58243 -2.93479
434 M2 375000000.00 -42.40318 4.32662 -43.52384
434 M1H 20667705.00 -5.07287 5.58243 -6.96749
434 M2H 20667705.00 9999999.00000 4.32662 99999.99000
434 BH 87926156.00 9999999.00000 2.85171 99999.99000
435 M1 375000000.00 -46.60270 3.14806 -47.51720
435 M2 375000000.00 -67.11639 3.18647 -68.04740
435 M1H 20667705.00 -60.08267 3.14806 -60.98143
435 M2H 20667705.00 9999999.00000 3.18647 99999.99000
435 BH 87926156.00 9999999.00000 2.40652 99999.99000
436 M1 375000000.00 3.12619 4.00332 1.62232
436 M2 375000000.00 4.18551 9.27360 2.25503
436 M1H 20667705.00 -0.00000 4.00332 -1.57814
436 M2H 20667705.00 -2.55800 9.27360 -4.69965
436 BH 87926156.00 9999999.00000 4.53978 99999.99000
437 M1 375000000.00 3.28858 5.19433 1.62461
437 M2 375000000.00 3.78430 9.15050 1.85579
437 M1H 20667705.00 -0.00000 5.19433 -1.75013
437 M2H 20667705.00 -2.99580 9.15050 -5.13743
437 BH 87926156.00 9999999.00000 4.47398 99999.99000
438 M1 375000000.00 3.13719 4.01454 1.62247
438 M2 375000000.00 4.19370 9.27637 2.26319
438 M1H 20667705.00 -0.00000 4.01454 -1.58962
438 M2H 20667705.00 -2.54930 9.27637 -4.69096
438 BH 87926156.00 9999999.00000 4.54186 99999.99000
439 M1 375000000.00 2.67586 2.92413 1.61574
439 M2 375000000.00 5.10359 6.19055 3.71479
439 M1H 20667705.00 -0.00000 2.92413 -1.07574
439 M2H 20667705.00 -0.93888 6.19055 -2.39605
439 BH 87926156.00 9999999.00000 4.64887 99999.99000
440 M1 375000000.00 2.69093 3.01188 1.61589
440 M2 375000000.00 6.33180 9.19480 4.48415
440 M1H 20667705.00 -0.00000 3.01188 -1.09234
440 M2H 20667705.00 0.00000 9.19480 -2.02181
440 BH 87926156.00 -8.67198 7.60359 -10.81307
441 M1 375000000.00 2.12636 1.44757 1.60977
441 M2 375000000.00 5.70719 4.15169 4.46777
441 M1H 20667705.00 -0.00000 1.44757 -0.52073
441 M2H 20667705.00 0.00000 4.15169 -1.30369
441 BH 87926156.00 -4.10775 7.42109 -5.91796
442 M1 375000000.00 -24.50164 3.27973 -25.38821
442 M2 375000000.00 -53.83674 3.79610 -54.86206
442 M1H 20667705.00 -34.04220 3.27973 -34.89110
442 M2H 20667705.00 9999999.00000 3.79610 99999.99000
442 BH 87926156.00 9999999.00000 2.80022 99999.99000
443 M1 375000000.00 -28.72257 3.98077 -29.76132
443 M2 375000000.00 -54.09046 3.78404 -55.11406
443 M1H 20667705.00 -40.87751 3.98077 -41.90474
443 M2H 20667705.00 9999999.00000 3.78404 99999.99000
443 BH 87926156.00 9999999.00000 2.79761 99999.99000
444 M1 375000000.00 2.47448 2.01445 1.61362
444 M2 375000000.00 -6.20444 6.93775 -8.05722
444 M1H 20667705.00 -0.00000 2.01445 -0.87519
444 M2H 20667705.00 -14.09405 6.93775 -16.21206
444 BH 87926156.00 9999999.00000 3.71596 99999.99000
445 M1 375000000.00 2.77519 3.14879 1.61704
445 M2 375000000.00 6.41227 9.79399 4.48645
445 M1H 20667705.00 -0.00000 3.14879 -1.18684
445 M2H 20667705.00 0.00000 9.79399 -2.11677
445 BH 87926156.00 -22.92836 6.44988 -25.06616
446 M1 375000000.00 3.34528 5.78833 1.62536
446 M2 375000000.00 3.67923 9.04929 1.74809
446 M1H 20667705.00 -0.00000 5.78833 -1.80798
446 M2H 20667705.00 -3.04247 9.04929 -5.18410
446 BH 87926156.00 9999999.00000 3.45582 99999.99000
447 M1 375000000.00 3.29709 5.40967 1.62463
447 M2 375000000.00 3.89579 9.12465 1.96405
447 M1H 20667705.00 -0.00000 5.40967 -1.75632
447 M2H 20667705.00 -2.81608 9.12465 -4.95772
447 BH 87926156.00 9999999.00000 3.47901 99999.99000
448 M1 375000000.00 3.27434 5.18550 1.62433
448 M2 375000000.00 3.90468 9.12827 1.97293
448 M1H 20667705.00 -0.00000 5.18550 -1.73302
448 M2H 20667705.00 -2.80731 9.12827 -4.94895
448 BH 87926156.00 9999999.00000 3.48083 99999.99000
449 M1 375000000.00 2.86896 4.06851 1.61799
449 M2 375000000.00 3.89049 9.04239 1.97563
449 M1H 20667705.00 -0.00000 4.06851 -1.27802
449 M2H 20667705.00 -2.79163 9.04239 -4.91023
449 BH 87926156.00 9999999.00000 3.46342 99999.99000
450 M1 375000000.00 3.34573 5.73191 1.62540
450 M2 375000000.00 3.72604 9.06982 1.79493
450 M1H 20667705.00 -0.00000 5.73191 -1.80949
450 M2H 20667705.00 -2.99801 9.06982 -5.13964
450 BH 87926156.00 9999999.00000 3.46484 99999.99000
451 M1 375000000.00 3.35593 5.81650 1.62555
451 M2 375000000.00 3.65477 9.04405 1.72381
451 M1H 20667705.00 -0.00000 5.81650 -1.82042
451 M2H 20667705.00 -3.07139 9.04405 -5.21302
451 BH 87926156.00 9999999.00000 3.45654 99999.99000
452 M1 375000000.00 3.33414 5.62015 1.62523
452 M2 375000000.00 3.78482 9.09054 1.85355
452 M1H 20667705.00 -0.00000 5.62015 -1.79738
452 M2H 20667705.00 -2.93687 9.09054 -5.07850
452 BH 87926156.00 9999999.00000 3.47162 99999.99000
453 M1 375000000.00 3.01195 4.26007 1.62018
453 M2 375000000.00 6.29620 9.89407 4.35282
453 M1H 20667705.00 -0.00000 4.26007 -1.43930
453 M2H 20667705.00 -0.18474 9.89407 -2.32641
453 BH 87926156.00 9999999.00000 5.37761 99999.99000
454 M1 375000000.00 2.66272 2.81607 1.61561
454 M2 375000000.00 6.06265 7.39874 4.47668
454 M1H 20667705.00 -0.00000 2.81607 -1.06283
454 M2H 20667705.00 0.00000 7.39874 -1.69944
454 BH 87926156.00 -5.71703 7.94561 -7.85845
455 M1 375000000.00 2.82912 3.59528 1.61760
455 M2 375000000.00 6.39257 9.67674 4.48586
455 M1H 20667705.00 -0.00000 3.59528 -1.23926
455 M2H 20667705.00 0.00000 9.67674 -2.09230
455 BH 87926156.00 -7.01240 7.78148 -9.15369
456 M1 375000000.00 2.60505 2.57132 1.61497
456 M2 375000000.00 6.32796 9.16567 4.48405
456 M1H 20667705.00 -0.00000 2.57132 -1.00589
456 M2H 20667705.00 0.00000 9.16567 -2.01726
456 BH 87926156.00 -6.64461 7.85201 -8.78595
457 M1 375000000.00 2.88626 3.89995 1.61833
457 M2 375000000.00 6.41360 9.80439 4.48648
457 M1H 20667705.00 -0.00000 3.89995 -1.29981
457 M2H 20667705.00 0.00000 9.80439 -2.11833
457 BH 87926156.00 -7.65793 7.68106 -9.79915
458 M1 375000000.00 2.83404 3.59554 1.61766
458 M2 375000000.00 6.40185 9.73456 4.48614
458 M1H 20667705.00 -0.00000 3.59554 -1.24475
458 M2H 20667705.00 0.00000 9.73456 -2.10373
458 BH 87926156.00 -7.20440 7.75680 -9.34568
459 M1 375000000.00 2.84493 3.65407 1.61781
459 M2 375000000.00 6.40748 9.76763 4.48630
459 M1H 20667705.00 -0.00000 3.65407 -1.25646
459 M2H 20667705.00 0.00000 9.76763 -2.11074
459 BH 87926156.00 -7.21832 7.76127 -9.35959
460 M1 375000000.00 2.90834 3.98586 1.61863
460 M2 375000000.00 6.41807 9.83025 4.48662
460 M1H 20667705.00 -0.00000 3.98586 -1.32378
460 M2H 20667705.00 0.00000 9.83025 -2.12390
460 BH 87926156.00 -7.81177 7.66056 -9.95297
461 M1 375000000.00 2.73065 3.22646 1.61634
461 M2 375000000.00 6.34687 9.34033 4.48456
461 M1H 20667705.00 -0.00000 3.22646 -1.13334
461 M2H 20667705.00 0.00000 9.34033 -2.03817
461 BH 87926156.00 -4.29480 8.39744 -6.43635
462 M1 375000000.00 2.88453 3.87114 1.61832
462 M2 375000000.00 6.41137 9.79190 4.48642
462 M1H 20667705.00 -0.00000 3.87114 -1.29835
462 M2H 20667705.00 0.00000 9.79190 -2.11554
462 BH 87926156.00 -5.10295 8.29379 -7.24443
463 M1 375000000.00 2.49139 2.06927 1.61384
463 M2 375000000.00 6.00124 6.24021 4.47527
463 M1H 20667705.00 -0.00000 2.06927 -0.89002
463 M2H 20667705.00 -0.00000 6.24021 -1.64490
463 BH 87926156.00 -3.36238 8.58526 -5.50399
464 M1 375000000.00 2.77837 3.39485 1.61694
464 M2 375000000.00 6.37229 9.53830 4.48528
464 M1H 20667705.00 -0.00000 3.39485 -1.18481
464 M2H 20667705.00 0.00000 9.53830 -2.06782
464 BH 87926156.00 -4.28033 8.39863 -6.42188
465 M1 375000000.00 2.76297 3.35863 1.61673
465 M2 375000000.00 6.24088 8.64269 4.48155
465 M1H 20667705.00 -0.00000 3.35863 -1.16806
465 M2H 20667705.00 0.00000 8.64269 -1.91012
465 BH 87926156.00 -4.09312 8.38080 -6.23468
466 M1 375000000.00 2.86253 3.79602 1.61801
466 M2 375000000.00 6.39928 9.72264 4.48606
466 M1H 20667705.00 -0.00000 3.79602 -1.27411
466 M2H 20667705.00 0.00000 9.72264 -2.10042
466 BH 87926156.00 -4.84739 8.28345 -6.98889
467 M1 375000000.00 2.60584 2.50378 1.61503
467 M2 375000000.00 6.28440 8.81365 4.48283
467 M1H 20667705.00 -0.00000 2.50378 -1.00588
467 M2H 20667705.00 0.00000 8.81365 -1.96671
467 BH 87926156.00 -3.99684 8.40636 -6.13840
468 M1 375000000.00 2.88168 3.76669 1.61832
468 M2 375000000.00 6.41432 9.80928 4.48650
468 M1H 20667705.00 -0.00000 3.76669 -1.29674
468 M2H 20667705.00 0.00000 9.80928 -2.11920
468 BH 87926156.00 -23.62279 5.95748 -25.76036
469 M1 375000000.00 2.23409 1.59142 1.61095
469 M2 375000000.00 6.26564 8.18599 4.48241
469 M1H 20667705.00 -0.00000 1.59142 -0.62944
469 M2H 20667705.00 0.00000 8.18599 -1.95345
469 BH 87926156.00 -19.64788 6.15023 -21.78668
470 M1 375000000.00 2.84842 3.47892 1.61795
470 M2 375000000.00 6.41600 9.81778 4.48656
470 M1H 20667705.00 -0.00000 3.47892 -1.26365
470 M2H 20667705.00 0.00000 9.81778 -2.12134
470 BH 87926156.00 -23.23513 5.99451 -25.37283
471 M1 375000000.00 2.62695 2.58944 1.61526
471 M2 375000000.00 6.34152 9.23651 4.48444
471 M1H 20667705.00 -0.00000 2.58944 -1.02706
471 M2H 20667705.00 0.00000 9.23651 -2.03413
471 BH 87926156.00 -20.93806 6.09955 -23.07649
472 M1 375000000.00 2.28695 1.64753 1.61155
472 M2 375000000.00 5.61233 3.61643 4.46548
472 M1H 20667705.00 -0.00000 1.64753 -0.68289
472 M2H 20667705.00 -0.00000 3.61643 -1.18692
472 BH 87926156.00 -5.94035 5.77093 -7.37897
473 M1 375000000.00 2.86643 3.71455 1.61811
473 M2 375000000.00 6.41593 9.81781 4.48655
473 M1H 20667705.00 -0.00000 3.71455 -1.28004
473 M2H 20667705.00 0.00000 9.81781 -2.12124
473 BH 87926156.00 -10.38530 7.34520 -12.52614
474 M1 375000000.00 2.90678 3.88462 1.61865
474 M2 375000000.00 6.42221 9.85261 4.48674
474 M1H 20667705.00 -0.00000 3.88462 -1.32344
474 M2H 20667705.00 0.00000 9.85261 -2.12912
474 BH 87926156.00 -10.99621 7.27035 -13.13696
475 M1 375000000.00 3.02984 4.30062 1.62046
475 M2 375000000.00 6.18201 9.88256 4.23986
475 M1H 20667705.00 -0.00000 4.30062 -1.45932
475 M2H 20667705.00 -0.33412 9.88256 -2.47585
475 BH 87926156.00 9999999.00000 5.46985 99999.99000
476 M1 375000000.00 2.66732 2.82149 1.61567
476 M2 375000000.00 6.19691 8.47076 4.48025
476 M1H 20667705.00 -0.00000 2.82149 -1.06991
476 M2H 20667705.00 0.00000 8.47076 -1.85226
476 BH 87926156.00 -27.40480 5.81048 -29.54099
477 M1 375000000.00 2.89192 3.74763 1.61848
477 M2 375000000.00 6.39338 9.79179 4.47003
477 M1H 20667705.00 -0.00000 3.74763 -1.30865
477 M2H 20667705.00 -0.02302 9.79179 -2.13642
477 BH 87926156.00 9999999.00000 5.66321 99999.99000
478 M1 375000000.00 2.99911 4.25324 1.61995
478 M2 375000000.00 6.20121 9.87753 4.26002
478 M1H 20667705.00 -0.00000 4.25324 -1.42438
478 M2H 20667705.00 -0.30557 9.87753 -2.44569
478 BH 87926156.00 9999999.00000 5.45399 99999.99000
479 M1 375000000.00 2.95472 4.04340 1.61932
479 M2 375000000.00 6.42599 9.87221 4.48685
479 M1H 20667705.00 -0.00000 4.04340 -1.37609
479 M2H 20667705.00 0.00000 9.87221 -2.13392
479 BH 87926156.00 -31.89882 5.80786 -34.03312
480 M1 375000000.00 3.01124 4.21628 1.62017
480 M2 375000000.00 6.43178 9.89887 4.48703
480 M1H 20667705.00 -0.00000 4.21628 -1.43894
480 M2H 20667705.00 0.00000 9.89887 -2.14139
480 BH 87926156.00 -45.67829 5.72722 -47.80502
481 M1 375000000.00 2.91643 3.87280 1.61881
481 M2 375000000.00 6.42551 9.86974 4.48684
481 M1H 20667705.00 -0.00000 3.87280 -1.33497
481 M2H 20667705.00 0.00000 9.86974 -2.13332
481 BH 87926156.00 -27.60276 5.89433 -29.73887
482 M1 375000000.00 3.00624 4.23459 1.62009
482 M2 375000000.00 6.43171 9.89857 4.48703
482 M1H 20667705.00 -0.00000 4.23459 -1.43307
482 M2H 20667705.00 0.00000 9.89857 -2.14129
482 BH 87926156.00 -40.55196 5.74585 -42.68181
483 M1 375000000.00 2.74707 3.10617 1.61664
483 M2 375000000.00 6.38629 9.62491 4.48569
483 M1H 20667705.00 -0.00000 3.10617 -1.15298
483 M2H 20667705.00 0.00000 9.62491 -2.08505
483 BH 87926156.00 -25.73394 5.93405 -27.87076
484 M1 375000000.00 3.00541 4.21466 1.62008
484 M2 375000000.00 6.43161 9.89813 4.48703
484 M1H 20667705.00 -0.00000 4.21466 -1.43239
484 M2H 20667705.00 0.00000 9.89813 -2.14116
484 BH 87926156.00 -40.20883 5.74839 -42.33888
485 M1 375000000.00 3.05881 4.49702 1.62085
485 M2 375000000.00 6.36991 9.89910 4.42564
485 M1H 20667705.00 -0.00000 4.49702 -1.49004
485 M2H 20667705.00 -0.08611 9.89910 -2.22785
485 BH 87926156.00 9999999.00000 5.62254 99999.99000
486 M1 375000000.00 2.93962 3.91273 1.61916
486 M2 375000000.00 6.42778 9.88084 4.48691
486 M1H 20667705.00 -0.00000 3.91273 -1.36109
486 M2H 20667705.00 0.00000 9.88084 -2.13621
486 BH 87926156.00 -29.40753 5.86692 -31.54291
487 M1 375000000.00 2.82631 3.31283 1.61772
487 M2 375000000.00 6.41897 9.83434 4.48664
487 M1H 20667705.00 -0.00000 3.31283 -1.24236
487 M2H 20667705.00 0.00000 9.83434 -2.12507
487 BH 87926156.00 -29.45647 5.87335 -31.59183
488 M1 375000000.00 2.74968 3.26947 1.61658
488 M2 375000000.00 6.36098 9.45242 4.48496
488 M1H 20667705.00 -0.00000 3.26947 -1.15406
488 M2H 20667705.00 0.00000 9.45242 -2.05451
488 BH 87926156.00 -24.24653 5.96727 -26.38389
489 M1 375000000.00 2.53511 2.22327 1.61427
489 M2 375000000.00 6.08933 6.93423 4.47760
489 M1H 20667705.00 -0.00000 2.22327 -0.93437
489 M2H 20667705.00 0.00000 6.93423 -1.74760
489 BH 87926156.00 -3.19778 8.62327 -5.33940
490 M1 375000000.00 2.79334 3.37388 1.61717
490 M2 375000000.00 6.38444 9.62684 4.48562
490 M1H 20667705.00 -0.00000 3.37388 -1.20233
490 M2H 20667705.00 0.00000 9.62684 -2.08228
490 BH 87926156.00 -3.70910 8.49968 -5.85069
491 M1 375000000.00 2.15358 1.48654 1.61006
491 M2 375000000.00 6.11848 6.48666 4.47854
491 M1H 20667705.00 -0.00000 1.48654 -0.54814
491 M2H 20667705.00 0.00000 6.48666 -1.79468
491 BH 87926156.00 -3.26119 8.63159 -5.40280
492 M1 375000000.00 2.48844 2.01555 1.61380
492 M2 375000000.00 6.24612 8.40488 4.48180
492 M1H 20667705.00 -0.00000 2.01555 -0.88756
492 M2H 20667705.00 0.00000 8.40488 -1.92465
492 BH 87926156.00 -3.47280 8.55799 -5.61440
493 M1 375000000.00 2.65483 2.77946 1.61553
493 M2 375000000.00 6.10867 7.50979 4.47801
493 M1H 20667705.00 -0.00000 2.77946 -1.05486
493 M2H 20667705.00 0.00000 7.50979 -1.76120
493 BH 87926156.00 -3.29274 8.58856 -5.43435
494 M1 375000000.00 2.75146 3.25399 1.61661
494 M2 375000000.00 6.33915 9.33613 4.48431
494 M1H 20667705.00 -0.00000 3.25399 -1.15668
494 M2H 20667705.00 0.00000 9.33613 -2.02699
494 BH 87926156.00 -2.96036 8.73366 -5.10199
495 M1 375000000.00 2.84208 3.67105 1.61775
495 M2 375000000.00 6.39469 9.69163 4.48592
495 M1H 20667705.00 -0.00000 3.67105 -1.25280
495 M2H 20667705.00 0.00000 9.69163 -2.09486
495 BH 87926156.00 -3.23816 8.67017 -5.37977
496 M1 375000000.00 2.78510 3.31156 1.61708
496 M2 375000000.00 6.38917 9.64989 4.48577
496 M1H 20667705.00 -0.00000 3.31156 -1.19415
496 M2H 20667705.00 0.00000 9.64989 -2.08833
496 BH 87926156.00 -3.17631 8.69565 -5.31792
497 M1 375000000.00 2.29712 1.53944 1.61173
497 M2 375000000.00 6.22074 8.17492 4.48111
497 M1H 20667705.00 -0.00000 1.53944 -0.69456
497 M2H 20667705.00 0.00000 8.17492 -1.89582
497 BH 87926156.00 -2.91146 8.75530 -5.05309
498 M1 375000000.00 -29.00370 3.91188 -30.02968
498 M2 375000000.00 -55.30806 3.72196 -56.32399
498 M1H 20667705.00 -41.05786 3.91188 -42.06999
498 M2H 20667705.00 9999999.00000 3.72196 99999.99000
498 BH 87926156.00 9999999.00000 2.82381 99999.99000
499 M1 375000000.00 -22.83116 3.50814 -23.78673
499 M2 375000000.00 -54.87533 3.74276 -55.89416
499 M1H 20667705.00 -31.48038 3.50814 -32.41495
499 M2H 20667705.00 9999999.00000 3.74276 99999.99000
499 BH 87926156.00 9999999.00000 2.83126 99999.99000
